NN_Topology,HWType,Precision,Op mode,batch/thread/stream,lat-comp,fps-system,fps-comp,tp-system,tp-comp,top1 [%],top5 [%],Base_Pwr_W,Idle_Pwr_W,Full_Pwr_W,GOPS,PruningFactor,level
CNV,ZCU102-DPU,INT8,,5,,,,,,,,,,,,12.5%,l3
CNV,ZCU102-DPU,INT8,,6,,,,,,,,,,,,12.5%,l3
CNV,ZCU102-DPU,INT8,,7,,,,,,,,,,,,12.5%,l3
CNV,ZCU102-DPU,INT8,,8,,,,,,,,,,,,12.5%,l3
CNV,ZCU104-DPU,INT8,,1,,,,,,,,,,,,12.5%,l3
CNV,ZCU104-DPU,INT8,,2,,,,,,,,,,,,12.5%,l3
CNV,ZCU104-DPU,INT8,,3,,,,,,,,,,,,12.5%,l3
CNV,ZCU104-DPU,INT8,,4,,,,,,,,,,,,12.5%,l3
CNV,ZCU104-DPU,INT8,,5,,,,,,,,,,,,12.5%,l3
CNV,ZCU104-DPU,INT8,,6,,,,,,,,,,,,12.5%,l3
CNV,ZCU104-DPU,INT8,,7,,,,,,,,,,,,12.5%,l3
CNV,ZCU104-DPU,INT8,,8,,,,,,,,,,,,12.5%,l3
CNV,Ultra96-DPU,INT8,,1,,,,,,,,,,,,12.5%,l3
CNV,Ultra96-DPU,INT8,,2,,,,,,,,,,,,12.5%,l3
CNV,Ultra96-DPU,INT8,,3,,,,,,,,,,,,12.5%,l3
CNV,Ultra96-DPU,INT8,,4,,,,,,,,,,,,12.5%,l3
CNV,Ultra96-DPU,INT8,,5,,,,,,,,,,,,12.5%,l3
CNV,Ultra96-DPU,INT8,,6,,,,,,,,,,,,12.5%,l3
CNV,Ultra96-DPU,INT8,,7,,,,,,,,,,,,12.5%,l3
CNV,Ultra96-DPU,INT8,,8,,,,,,,,,,,,12.5%,l3
CNV,ZCU104-FINN,INT4,,1,0.072,,13888.889,,111.358223113088,75.85,,9.2,11,13.7,,12.5%,l3
CNV,ZCU104-FINN,INT4,,2,0.12,,16666.667,,133.629869339264,75.85,,9.2,11,13.35,,12.5%,l3
CNV,ZCU104-FINN,INT4,,4,0.208,,19138.756,,153.450564746752,75.85,,9.2,11,13.3,,12.5%,l3
CNV,ZCU104-FINN,INT4,,8,0.368,,21739.13,,174.29982260096,75.85,,9.2,11,13.55,,12.5%,l3
CNV,ZCU104-FINN,INT4,,16,0.688,,23357.664,,187.276891557888,75.85,,9.2,11,13.225,,12.5%,l3
CNV,ZCU104-FINN,INT4,,32,1.312,,24242.424,,194.370713207808,75.85,,9.2,11,13.15,,12.5%,l3
CNV,ZCU104-FINN,INT4,,64,2.56,,24719.969,,198.199569688448,75.85,,9.2,11,13.175,,12.5%,l3
CNV,ZCU104-FINN,INT4,,128,5.12,,24960.998,,200.132090076416,75.85,,9.2,11,13.275,,12.5%,l3
CNV,ZCU104-FINN,INT4,,256,10.24,,25085.742,,201.132261521664,75.85,,9.2,11,13.4,,12.5%,l3
CNV,ZCU104-FINN,INT4,,512,20.48,,25146.113,,201.616303642496,75.85,,9.2,11,13.5,,12.5%,l3
CNV,ZCU104-FINN,INT4,,10000,396.73,,25206.016,,202.096593436672,75.85,,9.2,11,14.3475,,12.5%,l3
CNV,ZCU104-FINN,INT2,,1,0.086,,23255.814,,186.460279442688,73.64,,9.2,11,13.225,,12.5%,l3
CNV,ZCU104-FINN,INT2,,2,0.126,,31746.032,,254.533081401344,73.64,,9.2,11,12.875,,12.5%,l3
CNV,ZCU104-FINN,INT2,,4,0.2,,40201.006,,322.323304298752,73.64,,9.2,11,13.15,,12.5%,l3
CNV,ZCU104-FINN,INT2,,8,0.328,,48484.848,,388.741426415616,73.64,,9.2,11,12.775,,12.5%,l3
CNV,ZCU104-FINN,INT2,,16,0.592,,53962.9,,432.6633079168,73.64,,9.2,11,12.75,,12.5%,l3
CNV,ZCU104-FINN,INT2,,32,1.12,,57296.33,,459.39005630336,73.64,,9.2,11,12.675,,12.5%,l3
CNV,ZCU104-FINN,INT2,,64,2.176,,59095.106,,473.812268125952,73.64,,9.2,11,12.625,,12.5%,l3
CNV,ZCU104-FINN,INT2,,128,4.224,,60037.524,,481.368379627008,73.64,,9.2,11,12.675,,12.5%,l3
CNV,ZCU104-FINN,INT2,,256,8.448,,60512.942,,485.180182264064,73.64,,9.2,11,12.725,,12.5%,l3
CNV,ZCU104-FINN,INT2,,512,16.896,,60757.09,,487.13771014528,73.64,,9.2,11,12.675,,12.5%,l3
CNV,ZCU104-Bismo,INT4,,2,4.1806155,,478.398455921144,,,75.85,,9.2,,14.85,,12.5%,l3
CNV,ZCU104-Bismo,INT4,,4,7.2814085,,549.344264917976,,,75.85,,9.2,,14.825,,12.5%,l3
CNV,ZCU104-Bismo,INT4,,8,14.3851396,,556.129465716134,,,75.85,,9.2,,14.95,,12.5%,l3
CNV,ZCU104-Bismo,INT4,,16,31.3551237,,510.28342777675,,,75.85,,9.2,,15.275,,12.5%,l3
CNV,ZCU104-Bismo,INT4,,32,56.9837732,,561.563375027612,,,75.85,,9.2,,15.475,,12.5%,l3
CNV,ZCU104-Bismo,INT4,,64,119.823216,,534.120199210811,,,75.85,,9.2,,15.5,,12.5%,l3
CNV,ZCU104-Bismo,INT4,,128,211.559943,,605.029469118358,,,75.85,,9.2,,15.525,,12.5%,l3
CNV,ZCU104-Bismo,INT2,,2,2.6645961,,750.582799396876,,,73.64,,9.2,,14.85,,12.5%,l3
CNV,ZCU104-Bismo,INT2,,4,4.8319988,,827.814775119563,,,73.64,,9.2,,14.775,,12.5%,l3
CNV,ZCU104-Bismo,INT2,,8,9.4819115,,843.711734706657,,,73.64,,9.2,,14.875,,12.5%,l3
CNV,ZCU104-Bismo,INT2,,16,19.5757145,,817.339259826251,,,73.64,,9.2,,15.125,,12.5%,l3
CNV,ZCU104-Bismo,INT2,,32,37.4907985,,853.542769967943,,,73.64,,9.2,,15.475,,12.5%,l3
CNV,ZCU104-Bismo,INT2,,64,76.3113003,,838.670023291426,,,73.64,,9.2,,15.475,,12.5%,l3
CNV,ZCU104-Bismo,INT2,,128,144.856425,,883.633570274843,,,73.64,,9.2,,15.5,,12.5%,l3
CNV,U96-Quadcore A53,INT4,,2,3.625,,551.724137931035,,,75.85,,9.2,,14.5,,12.5%,l3
CNV,U96-Quadcore A53,INT4,,4,6.41,,624.02496099844,,,75.85,,9.2,,14.5,,12.5%,l3
CNV,U96-Quadcore A53,INT4,,8,11.712,,683.060109289618,,,75.85,,9.2,,14.5,,12.5%,l3
CNV,U96-Quadcore A53,INT4,,16,22.37,,715.243629861422,,,75.85,,9.2,,14.5,,12.5%,l3
CNV,U96-Quadcore A53,INT4,,32,43.397,,737.37815978063,,,75.85,,9.2,,14.5,,12.5%,l3
CNV,U96-Quadcore A53,INT4,,64,85.38,,749.5900679316,,,75.85,,9.2,,14.5,,12.5%,l3
CNV,U96-Quadcore A53,INT4,,128,168.071,,761.58290246384,,,75.85,,9.2,,14.5,,12.5%,l3
CNV,U96-Quadcore A53,INT2,,2,3.651,,547.795124623391,,,73.64,,9.2,,14.5,,12.5%,l3
CNV,U96-Quadcore A53,INT2,,4,6.306,,634.316523945449,,,73.64,,9.2,,14.5,,12.5%,l3
CNV,U96-Quadcore A53,INT2,,8,11.731,,681.953797630211,,,73.64,,9.2,,14.5,,12.5%,l3
CNV,U96-Quadcore A53,INT2,,16,22.21,,720.396217919856,,,73.64,,9.2,,14.5,,12.5%,l3
CNV,U96-Quadcore A53,INT2,,32,43.493,,735.750580553192,,,73.64,,9.2,,14.5,,12.5%,l3
CNV,U96-Quadcore A53,INT2,,64,85.127,,751.817872120479,,,73.64,,9.2,,14.5,,12.5%,l3
CNV,U96-Quadcore A53,INT2,,128,167.092,,766.045053024681,,,73.64,,9.2,,14.5,,12.5%,l3
MLP,NCS,FP16,na,1,1.6157,316.199,618.928,0.0430663,0.084298,97.95,,0.53,1.2,1.548,,12.5%,l3
MLP,NCS,FP16,na,2,1.9723,393.474,1014.05,0.0535912,0.138113,97.95,,0.53,1.2,1.628,,12.5%,l3
MLP,NCS,FP16,na,4,2.67093,450.727,1497.6,0.061389,0.203974,97.95,,0.53,1.2,1.67,,12.5%,l3
MLP,NCS,FP16,na,8,4.18684,486.767,1910.75,0.0662977,0.260244,97.95,,0.53,1.2,1.699,,12.5%,l3
MLP,NCS,FP16,na,16,7.11847,503.27,2247.67,0.0685454,0.306133,97.95,,0.53,1.2,1.711,,12.5%,l3
MLP,NCS,FP16,na,32,12.9453,515.686,2471.93,0.0702365,0.336677,97.95,,0.53,1.2,1.735,,12.5%,l3
MLP,NCS,FP16,na,64,24.0058,520.318,2666.02,0.0708672,0.363112,97.95,,0.53,1.2,1.719,,12.5%,l3
MLP,NCS,FP16,na,128,45.7766,526.317,2796.19,0.0716844,0.380841,97.95,,0.53,1.2,1.764,,12.5%,l3
MLP,TPU,INT8,slow,1,,,,,,,,,,,,12.5%,l3
MLP,TPU,INT8,fast,1,,,,,,,,,,,,12.5%,l3
MLP,GPU,FP16,maxn,1,0.202777,2343.25,5325.37,0.319151,0.725316,97.15,,1.8,5.7,8.873,,12.5%,l3
MLP,GPU,FP16,maxn,2,0.204525,3696.75,10723.4,0.503497,1.46053,97.15,,1.8,5.7,8.94,,12.5%,l3
MLP,GPU,FP16,maxn,4,0.213211,5251.28,21046.1,0.715225,2.86648,97.15,,1.8,5.7,9.075,,12.5%,l3
MLP,GPU,FP16,maxn,8,0.228156,6606.45,40997.7,0.899799,5.58389,97.15,,1.8,5.7,9.354,,12.5%,l3
MLP,GPU,FP16,maxn,16,0.194656,7937.98,97181.4,1.08115,13.2361,97.15,,1.8,5.7,10.042,,12.5%,l3
MLP,GPU,FP16,maxn,32,0.362031,8533.33,175553,1.16224,23.9103,97.15,,1.8,5.7,9.901,,12.5%,l3
MLP,GPU,FP16,maxn,64,0.507188,8462.81,231203,1.15263,31.4899,97.15,,1.8,5.7,10.323,,12.5%,l3
MLP,GPU,FP16,maxn,128,0.6255,8827.59,297674,1.20232,40.5433,97.15,,1.8,5.7,11,,12.5%,l3
MLP,GPU,FP16,maxq,1,0.284818,1706.67,3658.41,0.232448,0.498275,97.15,,1.8,4.15,5.221,,12.5%,l3
MLP,GPU,FP16,maxq,2,0.290838,2687.66,7297.24,0.36606,0.993884,97.15,,1.8,4.15,5.229,,12.5%,l3
MLP,GPU,FP16,maxq,4,0.293703,3778.6,14582.3,0.514645,1.98611,97.15,,1.8,4.15,5.326,,12.5%,l3
MLP,GPU,FP16,maxq,8,0.305648,4807.51,28726.1,0.654783,3.9125,97.15,,1.8,4.15,5.466,,12.5%,l3
MLP,GPU,FP16,maxq,16,0.253531,5535.14,69726.3,0.753885,9.49672,97.15,,1.8,4.15,5.678,,12.5%,l3
MLP,GPU,FP16,maxq,32,0.324219,5919.08,109542,0.806178,14.9196,97.15,,1.8,4.15,5.655,,12.5%,l3
MLP,GPU,FP16,maxq,64,0.430437,6168.67,170383,0.840174,23.2061,97.15,,1.8,4.15,5.757,,12.5%,l3
MLP,GPU,FP16,maxq,128,0.800375,6168.67,227505,0.840174,30.9862,97.15,,1.8,4.15,6.046,,12.5%,l3
MLP,GPU,FP16,maxp,1,0.27808,1759.45,3864.97,0.239637,0.526409,97.15,,1.8,4.7,6.661,,12.5%,l3
MLP,GPU,FP16,maxp,2,0.285041,2716.18,7639.51,0.369944,1.0405,97.15,,1.8,4.7,6.51,,12.5%,l3
MLP,GPU,FP16,maxp,4,0.290605,3849.62,15091.2,0.524319,2.05542,97.15,,1.8,4.7,6.643,,12.5%,l3
MLP,GPU,FP16,maxp,8,0.306844,4785.05,29828.1,0.651723,4.06259,97.15,,1.8,4.7,7.353,,12.5%,l3
MLP,GPU,FP16,maxp,16,0.342703,5657.46,71794.2,0.770546,9.77836,97.15,,1.8,4.7,7.652,,12.5%,l3
MLP,GPU,FP16,maxp,32,0.31725,6023.53,121789,0.820405,16.5876,97.15,,1.8,4.7,7.543,,12.5%,l3
MLP,GPU,FP16,maxp,64,0.463625,6206.06,192120,0.845265,26.1668,97.15,,1.8,4.7,7.886,,12.5%,l3
MLP,GPU,FP16,maxp,128,0.66525,6360.25,278034,0.866266,37.8683,97.15,,1.8,4.7,8.382,,12.5%,l3
MLP,GPU,FP32,maxn,1,0.156913,2716.18,6801.64,0.369944,0.926383,97.15,,1.8,5.7,9.552,,12.5%,l3
MLP,GPU,FP32,maxn,2,0.168527,4096,13248.1,0.557875,1.80439,97.15,,1.8,5.7,9.362,,12.5%,l3
MLP,GPU,FP32,maxn,4,0.372281,4697.25,26152.5,0.639765,3.56197,97.15,,1.8,5.7,9.498,,12.5%,l3
MLP,GPU,FP32,maxn,8,0.17443,6965.99,51034.1,0.948767,6.95085,97.15,,1.8,5.7,10.119,,12.5%,l3
MLP,GPU,FP32,maxn,16,0.407703,7062.07,99407.8,0.961854,13.5393,97.15,,1.8,5.7,10.162,,12.5%,l3
MLP,GPU,FP32,maxn,32,0.416687,7937.98,189630,1.08115,25.8276,97.15,,1.8,5.7,10.27,,12.5%,l3
MLP,GPU,FP32,maxn,64,0.528625,8393.44,202292,1.14319,27.5521,97.15,,1.8,5.7,10.27,,12.5%,l3
MLP,GPU,FP32,maxn,128,0.620625,8827.59,309646,1.20232,42.1738,97.15,,1.8,5.7,11.075,,12.5%,l3
MLP,GPU,FP32,maxq,1,0.227474,1924.81,4566.66,0.262159,0.621979,97.15,,1.8,4.15,5.496,,12.5%,l3
MLP,GPU,FP32,maxq,2,0.233533,2934.1,9004.18,0.399624,1.22637,97.15,,1.8,4.15,5.516,,12.5%,l3
MLP,GPU,FP32,maxq,4,0.370086,4063.49,18191.8,0.553448,2.47773,97.15,,1.8,4.15,5.493,,12.5%,l3
MLP,GPU,FP32,maxq,8,0.247086,4946.86,35613.7,0.673762,4.85058,97.15,,1.8,4.15,5.733,,12.5%,l3
MLP,GPU,FP32,maxq,16,0.268562,5595.63,70363.5,0.762125,9.58351,97.15,,1.8,4.15,5.732,,12.5%,l3
MLP,GPU,FP32,maxq,32,0.494437,5818.18,136588,0.792436,18.6033,97.15,,1.8,4.15,5.721,,12.5%,l3
MLP,GPU,FP32,maxq,64,0.660125,6023.53,146936,0.820405,20.0127,97.15,,1.8,4.15,5.927,,12.5%,l3
MLP,GPU,FP32,maxq,128,0.802,6243.9,224660,0.85042,30.5987,97.15,,1.8,4.15,6.1,,12.5%,l3
MLP,GPU,FP32,maxp,1,0.216087,2019.72,4963.28,0.275086,0.675999,97.15,,1.8,4.7,7.411,,12.5%,l3
MLP,GPU,FP32,maxp,2,0.287818,3002.93,9745.51,0.408999,1.32734,97.15,,1.8,4.7,7.265,,12.5%,l3
MLP,GPU,FP32,maxp,4,0.369457,4129.03,19384,0.562374,2.6401,97.15,,1.8,4.7,7.309,,12.5%,l3
MLP,GPU,FP32,maxp,8,0.237187,5019.61,36867.7,0.683671,5.02138,97.15,,1.8,4.7,7.732,,12.5%,l3
MLP,GPU,FP32,maxp,16,0.410703,5688.89,72480.2,0.774827,9.8718,97.15,,1.8,4.7,7.861,,12.5%,l3
MLP,GPU,FP32,maxp,32,0.453156,5851.43,140466,0.796965,19.1315,97.15,,1.8,4.7,7.759,,12.5%,l3
MLP,GPU,FP32,maxp,64,0.591562,6095.24,173530,0.830171,23.6348,97.15,,1.8,4.7,7.935,,12.5%,l3
MLP,GPU,FP32,maxp,128,0.68425,6320.99,264873,0.860919,36.0757,97.15,,1.8,4.7,8.31,,12.5%,l3
MLP,ZCU102-DPU,INT8,,1,,,,,,,,,,,,12.5%,l3
MLP,ZCU102-DPU,INT8,,2,,,,,,,,,,,,12.5%,l3
MLP,ZCU102-DPU,INT8,,3,,,,,,,,,,,,12.5%,l3
MLP,ZCU102-DPU,INT8,,4,,,,,,,,,,,,12.5%,l3
MLP,ZCU102-DPU,INT8,,5,,,,,,,,,,,,12.5%,l3
MLP,ZCU102-DPU,INT8,,6,,,,,,,,,,,,12.5%,l3
MLP,ZCU102-DPU,INT8,,7,,,,,,,,,,,,12.5%,l3
MLP,ZCU102-DPU,INT8,,8,,,,,,,,,,,,12.5%,l3
MLP,ZCU104-DPU,INT8,,1,,,,,,,,,,,,12.5%,l3
MLP,ZCU104-DPU,INT8,,2,,,,,,,,,,,,12.5%,l3
MLP,ZCU104-DPU,INT8,,3,,,,,,,,,,,,12.5%,l3
MLP,ZCU104-DPU,INT8,,4,,,,,,,,,,,,12.5%,l3
MLP,ZCU104-DPU,INT8,,5,,,,,,,,,,,,12.5%,l3
MLP,ZCU104-DPU,INT8,,6,,,,,,,,,,,,12.5%,l3
MLP,ZCU104-DPU,INT8,,7,,,,,,,,,,,,12.5%,l3
MLP,ZCU104-DPU,INT8,,8,,,,,,,,,,,,12.5%,l3
MLP,Ultra96-DPU,INT8,,1,,,,,,,,,,,,12.5%,l3
MLP,Ultra96-DPU,INT8,,2,,,,,,,,,,,,12.5%,l3
MLP,Ultra96-DPU,INT8,,3,,,,,,,,,,,,12.5%,l3
MLP,Ultra96-DPU,INT8,,4,,,,,,,,,,,,12.5%,l3
MLP,Ultra96-DPU,INT8,,5,,,,,,,,,,,,12.5%,l3
MLP,Ultra96-DPU,INT8,,6,,,,,,,,,,,,12.5%,l3
MLP,Ultra96-DPU,INT8,,7,,,,,,,,,,,,12.5%,l3
MLP,Ultra96-DPU,INT8,,8,,,,,,,,,,,,12.5%,l3
MLP,ZCU104-FINN,INT4,,1,0.003,,333333.33,,,97.54,,9.2,14.2,14.65,,12.5%,l3
MLP,ZCU104-FINN,INT4,,2,0.004,,500000,,,97.54,,9.2,14.2,14.65,,12.5%,l3
MLP,ZCU104-FINN,INT4,,4,0.006,,666666.67,,,97.54,,9.2,14.2,14.65,,12.5%,l3
MLP,ZCU104-FINN,INT4,,8,0.009,,888888.89,,,97.54,,9.2,14.2,14.65,,12.5%,l3
MLP,ZCU104-FINN,INT4,,16,0.016,,1000000,,,97.54,,9.2,14.2,14.65,,12.5%,l3
MLP,ZCU104-FINN,INT4,,32,0.029,,1103448.28,,,97.54,,9.2,14.2,14.65,,12.5%,l3
MLP,ZCU104-FINN,INT4,,64,0.055,,1163636.36,,,97.54,,9.2,14.2,14.65,,12.5%,l3
MLP,ZCU104-FINN,INT4,,128,0.109,,1174311.93,,,97.54,,9.2,14.2,14.65,,12.5%,l3
MLP,ZCU104-FINN,INT4,,256,0.216,,1185185.19,,,97.54,,9.2,14.2,14.65,,12.5%,l3
MLP,ZCU104-FINN,INT4,,512,0.429,,1193473.19,,,97.54,,9.2,14.2,14.65,,12.5%,l3
MLP,ZCU104-FINN,INT2,,1,0.002,,1000000,,,96.85,,9.2,13.85,14.1825,,12.5%,l3
MLP,ZCU104-FINN,INT2,,2,0.002,,1000000,,,96.85,,9.2,13.85,14.0675,,12.5%,l3
MLP,ZCU104-FINN,INT2,,4,0.003,,1333333.333,,,96.85,,9.2,13.85,14.1,,12.5%,l3
MLP,ZCU104-FINN,INT2,,8,0.004,,2000000,,,96.85,,9.2,13.85,14.02,,12.5%,l3
MLP,ZCU104-FINN,INT2,,16,0.006,,2666666.667,,,96.85,,9.2,13.85,14.06,,12.5%,l3
MLP,ZCU104-FINN,INT2,,32,0.01,,3200000,,,96.85,,9.2,13.85,14,,12.5%,l3
MLP,ZCU104-FINN,INT2,,64,0.019,,3368421.053,,,96.85,,9.2,13.85,14.045,,12.5%,l3
MLP,ZCU104-FINN,INT2,,128,0.035,,3657142.857,,,96.85,,9.2,13.85,14.055,,12.5%,l3
MLP,ZCU104-FINN,INT2,,256,0.068,,3764705.882,,,96.85,,9.2,13.85,14.075,,12.5%,l3
MLP,ZCU104-FINN,INT2,,512,0.133,,3849624.06,,,96.85,,9.2,13.85,14.12,,12.5%,l3
MLP,ZCU104-Bismo,INT4,,2,0.221656,,9022.99057999783,,,97.54,,9.2,14.3,15.375,,12.5%,l3
MLP,ZCU104-Bismo,INT4,,4,0.3263472,,12256.8846921316,,,97.54,,9.2,14.3,15.35,,12.5%,l3
MLP,ZCU104-Bismo,INT4,,8,0.5192423,,15407.0652564323,,,97.54,,9.2,14.3,15.25,,12.5%,l3
MLP,ZCU104-Bismo,INT4,,16,0.928151,,17238.5743268067,,,97.54,,9.2,14.3,15.775,,12.5%,l3
MLP,ZCU104-Bismo,INT4,,32,1.7796005,,17981.5638397494,,,97.54,,9.2,14.3,15.425,,12.5%,l3
MLP,ZCU104-Bismo,INT4,,64,3.351983,,19093.175591881,,,97.54,,9.2,14.3,15.4,,12.5%,l3
MLP,ZCU104-Bismo,INT4,,128,6.721276,,19044.002954201,,,97.54,,9.2,14.3,15.4,,12.5%,l3
MLP,ZCU104-Bismo,INT2,,2,0.1777432,,11252.1885506731,,,96.85,,9.2,14.3,15.375,,12.5%,l3
MLP,ZCU104-Bismo,INT2,,4,0.2372716,,16858.3176410493,,,96.85,,9.2,14.3,15.4,,12.5%,l3
MLP,ZCU104-Bismo,INT2,,8,0.3524921,,22695.5440987188,,,96.85,,9.2,14.3,15.35,,12.5%,l3
MLP,ZCU104-Bismo,INT2,,16,0.5881343,,27204.6707699245,,,96.85,,9.2,14.3,15.375,,12.5%,l3
MLP,ZCU104-Bismo,INT2,,32,1.0490677,,30503.2744788539,,,96.85,,9.2,14.3,15.4,,12.5%,l3
MLP,ZCU104-Bismo,INT2,,64,1.9529131,,32771.5554778141,,,96.85,,9.2,14.3,15.375,,12.5%,l3
MLP,ZCU104-Bismo,INT2,,128,3.816102,,33542.0803741619,,,96.85,,9.2,14.3,15.4,,12.5%,l3
MLP,U96-Quadcore A53,INT4,,2,2.536,,788.643533123028,,,97.54,,9.2,14.3,15.4035714285714,,12.5%,l3
MLP,U96-Quadcore A53,INT4,,4,2.555,,1565.55772994129,,,97.54,,9.2,14.3,15.405612244898,,12.5%,l3
MLP,U96-Quadcore A53,INT4,,8,2.608,,3067.48466257669,,,97.54,,9.2,14.3,15.409584548105,,12.5%,l3
MLP,U96-Quadcore A53,INT4,,16,3.405,,4698.97209985316,,,97.54,,9.2,14.3,15.4209834443982,,12.5%,l3
MLP,U96-Quadcore A53,INT4,,32,5.066,,6316.62060797473,,,97.54,,9.2,14.3,15.3956965475695,,12.5%,l3
MLP,U96-Quadcore A53,INT4,,64,8.577,,7461.8164859508,,,97.54,,9.2,14.3,15.3936034438244,,12.5%,l3
MLP,U96-Quadcore A53,INT4,,128,14.996,,8535.60949586556,,,97.54,,9.2,14.3,15.3931465469547,,12.5%,l3
MLP,U96-Quadcore A53,INT2,,2,2.599,,769.526741054252,,,96.85,,9.2,14.3,15.3926570145944,,12.5%,l3
MLP,U96-Quadcore A53,INT2,,4,2.577,,1552.19247186651,,,96.85,,9.2,14.3,15.3939182299225,,12.5%,l3
MLP,U96-Quadcore A53,INT2,,8,2.566,,3117.69290724864,,,96.85,,9.2,14.3,15.3934838177741,,12.5%,l3
MLP,U96-Quadcore A53,INT2,,16,3.458,,4626.95199537305,,,96.85,,9.2,14.3,15.396589804758,,12.5%,l3
MLP,U96-Quadcore A53,INT2,,32,5.027,,6365.62562164313,,,96.85,,9.2,14.3,15.3981319336693,,12.5%,l3
MLP,U96-Quadcore A53,INT2,,64,8.325,,7687.68768768769,,,96.85,,9.2,14.3,15.39799850036,,12.5%,l3
MLP,U96-Quadcore A53,INT2,,128,15.07,,8493.69608493696,,,96.85,,9.2,14.3,15.3996412503857,,12.5%,l3
MNv1,NCS,FP16,na,1,,,,,,,,,,,,12.5%,l3
MNv1,NCS,FP17,na,2,,,,,,,,,,,,12.5%,l3
MNv1,NCS,FP18,na,4,,,,,,,,,,,,12.5%,l3
MNv1,NCS,FP19,na,8,,,,,,,,,,,,12.5%,l3
MNv1,NCS,FP20,na,16,,,,,,,,,,,,12.5%,l3
MNv1,NCS,FP21,na,32,,,,,,,,,,,,12.5%,l3
MNv1,NCS,FP22,na,64,,,,,,,,,,,,12.5%,l3
MNv1,NCS,FP23,na,128,,,,,,,,,,,,12.5%,l3
MNv1,TPU,INT8,slow,1,,,,,,,,,,,,12.5%,l3
MNv1,TPU,INT8,fast,1,,,,,,,,,,,,12.5%,l3
MNv1,GPU,FP16,maxn,1,,,,,,,,,,,,12.5%,l3
MNv1,GPU,FP16,maxn,2,,,,,,,,,,,,12.5%,l3
MNv1,GPU,FP16,maxn,4,,,,,,,,,,,,12.5%,l3
MNv1,GPU,FP16,maxn,8,,,,,,,,,,,,12.5%,l3
MNv1,GPU,FP16,maxn,16,,,,,,,,,,,,12.5%,l3
MNv1,GPU,FP16,maxn,32,,,,,,,,,,,,12.5%,l3
MNv1,GPU,FP16,maxn,64,,,,,,,,,,,,12.5%,l3
MNv1,GPU,FP16,maxn,128,,,,,,,,,,,,12.5%,l3
MNv1,GPU,FP32,maxn,1,,,,,,,,,,,,12.5%,l3
MNv1,GPU,FP32,maxn,2,,,,,,,,,,,,12.5%,l3
MNv1,GPU,FP32,maxn,4,,,,,,,,,,,,12.5%,l3
MNv1,GPU,FP32,maxn,8,,,,,,,,,,,,12.5%,l3
MNv1,GPU,FP32,maxn,16,,,,,,,,,,,,12.5%,l3
MNv1,GPU,FP32,maxn,32,,,,,,,,,,,,12.5%,l3
MNv1,GPU,FP32,maxn,64,,,,,,,,,,,,12.5%,l3
MNv1,GPU,FP32,maxn,128,,,,,,,,,,,,12.5%,l3
MNv1,GPU,FP16,maxq,1,,,,,,,,,,,,12.5%,l3
MNv1,GPU,FP16,maxq,2,,,,,,,,,,,,12.5%,l3
MNv1,GPU,FP16,maxq,4,,,,,,,,,,,,12.5%,l3
MNv1,GPU,FP16,maxq,8,,,,,,,,,,,,12.5%,l3
MNv1,GPU,FP16,maxq,16,,,,,,,,,,,,12.5%,l3
MNv1,GPU,FP16,maxq,32,,,,,,,,,,,,12.5%,l3
MNv1,GPU,FP16,maxq,64,,,,,,,,,,,,12.5%,l3
MNv1,GPU,FP16,maxq,128,,,,,,,,,,,,12.5%,l3
MNv1,GPU,FP32,maxq,1,,,,,,,,,,,,12.5%,l3
MNv1,GPU,FP32,maxq,2,,,,,,,,,,,,12.5%,l3
MNv1,GPU,FP32,maxq,4,,,,,,,,,,,,12.5%,l3
MNv1,GPU,FP32,maxq,8,,,,,,,,,,,,12.5%,l3
MNv1,GPU,FP32,maxq,16,,,,,,,,,,,,12.5%,l3
MNv1,GPU,FP32,maxq,32,,,,,,,,,,,,12.5%,l3
MNv1,GPU,FP32,maxq,64,,,,,,,,,,,,12.5%,l3
MNv1,GPU,FP32,maxq,128,,,,,,,,,,,,12.5%,l3
MNv1,GPU,FP16,maxp,1,,,,,,,,,,,,12.5%,l3
MNv1,GPU,FP16,maxp,2,,,,,,,,,,,,12.5%,l3
MNv1,GPU,FP16,maxp,4,,,,,,,,,,,,12.5%,l3
MNv1,GPU,FP16,maxp,8,,,,,,,,,,,,12.5%,l3
MNv1,GPU,FP16,maxp,16,,,,,,,,,,,,12.5%,l3
MNv1,GPU,FP16,maxp,32,,,,,,,,,,,,12.5%,l3
MNv1,GPU,FP16,maxp,64,,,,,,,,,,,,12.5%,l3
MNv1,GPU,FP16,maxp,128,,,,,,,,,,,,12.5%,l3
MNv1,GPU,FP32,maxp,1,,,,,,,,,,,,12.5%,l3
MNv1,GPU,FP32,maxp,2,,,,,,,,,,,,12.5%,l3
MNv1,GPU,FP32,maxp,4,,,,,,,,,,,,12.5%,l3
MNv1,GPU,FP32,maxp,8,,,,,,,,,,,,12.5%,l3
MNv1,GPU,FP32,maxp,16,,,,,,,,,,,,12.5%,l3
MNv1,GPU,FP32,maxp,32,,,,,,,,,,,,12.5%,l3
MNv1,GPU,FP32,maxp,64,,,,,,,,,,,,12.5%,l3
MNv1,GPU,FP32,maxp,128,,,,,,,,,,,,12.5%,l3
MNv1,ZCU102-DPU,INT8,,1,,,,,,,,,,,,12.5%,l3
